player_id,first_name,last_name,dob,dod,country_id,birthplace,height,weight,hand,backhand,active,turned_pro,coach,prize_money,nicknames,name,age,current_rank,current_rank_points,best_rank,best_rank_date,best_rank_points,best_rank_points_date,current_elo_rank,current_elo_rating,best_elo_rank,best_elo_rank_date,best_elo_rating,best_elo_rating_date,goat_rank,goat_points,weeks_at_no1,titles,big_titles,grand_slams,tour_finals,alt_finals,masters,olympics
11429,Mackenzie,Mcdonald,1995-04-16,,USA,,178.0,,R,2,True,2016.0,,"$2,092,543",,Mackenzie Mcdonald,10083 days,55.0,1089.0,54.0,2021-11-01,1117.0,2021-10-18,69.0,1883.0,54.0,2021-10-18,1910.0,2021-10-18,617.0,1.0,0.0,0,0,0,0,0,0,0
45437,Alexei,Popyrin,1999-08-05,,AUS,,196.0,,R,2,True,2017.0,,"US$1,345,160",,Alexei Popyrin,8515 days,61.0,1000.0,59.0,2021-11-08,1052.0,2021-05-10,63.0,1891.0,52.0,2021-04-04,1916.0,2021-05-09,510.0,1.0,0.0,1,0,0,0,0,0,0
6134,Roberto,Carballes Baena,1993-03-23,,ESP,,183.0,,R,2,True,2011.0,,"US$2,315,747",,Roberto Carballes Baena,10837 days,71.0,882.0,71.0,2021-11-15,882.0,2021-10-18,94.0,1832.0,81.0,2020-10-12,1854.0,2020-10-12,510.0,1.0,0.0,1,0,0,0,0,0,0
10580,Dennis,Novak,1993-08-28,,AUT,,183.0,,R,2,True,2011.0,,"US$1,434,732",,Dennis Novak,10682 days,,,85.0,2020-03-02,785.0,2021-03-01,155.0,1730.0,115.0,2018-10-22,1802.0,2018-09-21,,0.0,0.0,0,0,0,0,0,0,0
45148,Emil,Ruusuvuori,1999-04-02,,FIN,,188.0,,R,2,True,2018.0,,"US$1,035,807",,Emil Ruusuvuori,8637 days,92.0,778.0,66.0,2021-08-30,1018.0,2021-08-30,78.0,1854.0,70.0,2021-10-25,1877.0,2021-09-27,,0.0,0.0,0,0,0,0,0,0,0
44668,Corentin,Moutet,1999-04-19,,FRA,,175.0,,L,2,True,2016.0,,"$1,571,047",,Corentin Moutet,8620 days,88.0,797.0,67.0,2021-05-03,1002.0,2021-05-03,85.0,1842.0,58.0,2021-05-09,1901.0,2021-05-03,,0.0,0.0,0,0,0,0,0,0,0
5148,Pedro,Sousa,1988-05-27,,POR,,180.0,,R,2,True,2007.0,,"$884,504",,Pedro Sousa,12598 days,,,99.0,2019-02-18,726.0,2021-05-24,184.0,1641.0,148.0,2018-11-19,1757.0,2018-07-23,,0.0,0.0,0,0,0,0,0,0,0
6315,Thiago,Monteiro,1994-05-31,,BRA,,183.0,,L,2,True,2011.0,,"US$ 2,143,349",,Thiago Monteiro,10404 days,94.0,773.0,74.0,2017-02-27,954.0,2021-03-01,130.0,1766.0,81.0,2021-03-15,1846.0,2021-03-08,,0.0,0.0,0,0,0,0,0,0,0
26042,Arthur,Rinderknech,1995-07-23,,FRA,,196.0,,R,2,True,2018.0,,"$718,823",,Arthur Rinderknech,9987 days,58.0,1029.0,58.0,2021-11-15,1029.0,2021-11-15,81.0,1849.0,81.0,2021-08-02,1849.0,2021-11-14,,0.0,0.0,0,0,0,0,0,0,0
6085,Salvatore,Caruso,1992-12-15,,ITA,,185.0,,R,2,True,2011.0,,"US$ 1,719,306",,Salvatore Caruso,10935 days,,,76.0,2020-11-16,928.0,2021-04-19,179.0,1670.0,97.0,2020-09-21,1819.0,2020-09-21,,0.0,0.0,0,0,0,0,0,0,0
5601,Norbert,Gombos,1990-08-13,,SVK,,193.0,,R,2,True,2009.0,,"$1,743,817",,Norbert Gombos,11792 days,,,80.0,2017-10-02,912.0,2021-05-31,126.0,1767.0,88.0,2020-11-16,1837.0,2020-11-09,,0.0,0.0,0,0,0,0,0,0,0
24020,Reilly,Opelka,1997-08-28,,USA,,,,R,2,True,2015.0,,"US$ 2,898,354",,Reilly Opelka,9222 days,26.0,1936.0,19.0,2021-09-13,2341.0,2021-08-16,37.0,1964.0,28.0,2021-09-13,1987.0,2021-09-13,325.0,5.0,0.0,2,0,0,0,0,0,0
6220,Aslan,Karatsev,1993-09-04,,RUS,,185.0,,R,2,True,2013.0,,"US$1,749,185",,Aslan Karatsev,10675 days,17.0,2370.0,15.0,2021-11-08,2392.0,2021-10-25,39.0,1960.0,26.0,2021-05-30,1996.0,2021-05-16,325.0,5.0,0.0,2,0,0,0,0,0,0
44829,Ugo,Humbert,1998-06-26,,FRA,,188.0,,L,2,True,2016.0,,"US$2,148,616",,Ugo Humbert,8918 days,35.0,1558.0,25.0,2021-06-21,2270.0,2021-06-21,38.0,1962.0,25.0,2021-01-11,2002.0,2020-11-09,345.0,4.0,0.0,3,0,0,0,0,0,0
45045,Alejandro,Davidovich Fokina,1999-06-05,,ESP,,183.0,,R,2,True,2019.0,,"US$1,746,603",,Alejandro Davidovich Fokina,8574 days,50.0,1160.0,32.0,2021-08-30,1723.0,2021-06-14,50.0,1925.0,24.0,2021-06-13,1998.0,2021-06-13,617.0,1.0,0.0,0,0,0,0,0,0,0
5367,Peter,Gojowczyk,1989-07-15,,GER,,188.0,,R,2,True,2006.0,,"US$3,226,256",,Peter Gojowczyk,12185 days,85.0,808.0,39.0,2018-06-25,1175.0,2018-05-28,70.0,1879.0,44.0,2018-02-26,1935.0,2018-02-26,510.0,1.0,0.0,1,0,0,0,0,0,0
45105,Alex,De Minaur,1999-02-17,,AUS,,183.0,,R,2,True,2015.0,,"US$ $5,271,997",,Alex De Minaur,8680 days,34.0,1561.0,15.0,2021-06-28,2690.0,2021-06-28,46.0,1933.0,18.0,2021-01-12,2061.0,2020-09-14,243.0,8.0,0.0,5,0,0,0,0,0,0
5918,Nikoloz,Basilashvili,1992-02-23,,GEO,,185.0,,R,2,True,2008.0,,"$6,267,088",,Nikoloz Basilashvili,11230 days,22.0,2101.0,16.0,2019-05-27,2101.0,2021-11-01,36.0,1966.0,30.0,2019-01-07,1990.0,2019-01-07,216.0,10.0,0.0,5,0,0,0,0,0,0
50810,Jannik,Sinner,2001-08-16,,ITA,,188.0,,R,2,True,2018.0,,"US$ 2,944,206",,Jannik Sinner,7774 days,11.0,3150.0,9.0,2021-11-01,3395.0,2021-11-01,13.0,2070.0,11.0,2021-10-25,2092.0,2021-11-01,228.0,9.0,0.0,5,0,0,0,0,0,0
5070,Albert,Ramos,1988-01-17,,ESP,,188.0,,L,2,True,2007.0,,"US$8,162,087",,Albert Ramos,12728 days,45.0,1294.0,17.0,2017-05-08,2180.0,2017-05-08,76.0,1857.0,25.0,2017-05-01,2014.0,2017-05-01,290.0,6.0,0.0,3,0,0,0,0,0,0
5663,David,Goffin,1990-12-07,,BEL,,180.0,,R,2,True,2009.0,,"US$15,201,381 39th all-time in earnings",,David Goffin,11673 days,39.0,1476.0,7.0,2017-11-20,3775.0,2017-11-20,52.0,1919.0,8.0,2018-05-21,2165.0,2017-12-01,124.0,26.0,0.0,5,0,0,0,0,0,0
3852,Feliciano,Lopez,1981-09-20,,ESP,,188.0,,L,1,True,1997.0,,"US$18,179,330  30th all-time leader in earnings",,Feliciano Lopez,15039 days,,,12.0,2015-03-02,2415.0,2015-03-23,137.0,1751.0,16.0,2014-10-12,2074.0,2014-10-12,139.0,23.0,0.0,7,0,0,0,0,0,0
36221,Dominik,Koepfer,1994-04-29,,GER,,180.0,,L,2,True,2016.0,,"US$1,722,888",,Dominik Koepfer,10435 days,54.0,1101.0,50.0,2021-05-10,1207.0,2021-05-10,54.0,1910.0,53.0,2021-08-29,1911.0,2021-08-29,,0.0,0.0,0,0,0,0,0,0,0
6031,Denis,Kudla,1992-08-17,,USA,,180.0,,R,2,True,2010.0,,"US$ $3,185,747",,Denis Kudla,11058 days,,,53.0,2016-05-23,858.0,2016-06-06,102.0,1820.0,80.0,2021-08-22,1855.0,2018-09-10,,0.0,0.0,0,0,0,0,0,0,0
22139,Botic,Van De Zandschulp,1995-10-04,,NED,,188.0,,R,2,True,2013.0,,"$911,174",,Botic Van De Zandschulp,9915 days,57.0,1034.0,57.0,2021-11-15,1034.0,2021-11-15,56.0,1902.0,56.0,2021-11-14,1902.0,2021-11-14,617.0,1.0,0.0,0,0,0,0,0,0,0
6200,Oscar,Otte,1993-07-16,,GER,,193.0,,R,,True,2011.0,,"$1,052,011",,Oscar Otte,10724 days,,,125.0,2021-11-08,582.0,2021-11-01,84.0,1842.0,83.0,2021-11-08,1843.0,2021-09-13,,0.0,0.0,0,0,0,0,0,0,0
5543,Daniel,Evans,1990-05-23,,GBR,,175.0,,R,1,True,2006.0,,"US$ 3,840,680",,Daniel Evans,11872 days,25.0,1942.0,22.0,2021-09-27,2195.0,2021-05-17,41.0,1953.0,25.0,2021-02-08,2002.0,2021-02-08,462.0,2.0,0.0,1,0,0,0,0,0,0
26010,Frances,Tiafoe,1998-01-20,,USA,,188.0,,R,2,True,2015.0,,"$4,011,695",,Frances Tiafoe,9075 days,38.0,1492.0,29.0,2019-02-11,1492.0,2021-11-15,29.0,2000.0,26.0,2021-11-01,2008.0,2021-11-01,403.0,3.0,0.0,1,0,0,0,0,0,0
45446,Sebastian,Korda,2000-07-05,,USA,,196.0,,R,2,True,2018.0,,"$1,176,911",,Sebastian Korda,8180 days,41.0,1426.0,38.0,2021-10-18,1474.0,2021-11-01,42.0,1953.0,36.0,2021-08-22,1966.0,2021-08-22,510.0,1.0,0.0,1,0,0,0,0,0,0
11547,Karen,Khachanov,1996-05-21,,RUS,,198.0,,R,2,True,2013.0,,"US$9,847,132",,Karen Khachanov,9684 days,29.0,1731.0,8.0,2019-07-15,2990.0,2019-10-14,26.0,2009.0,10.0,2019-02-08,2137.0,2018-11-05,188.0,13.0,0.0,4,1,0,0,0,1,0
33214,Denis,Shapovalov,1999-04-15,,CAN,,185.0,,L,1,True,2017.0,,"US$ 6,391,083",,Denis Shapovalov,8624 days,14.0,2475.0,10.0,2020-09-21,3625.0,2021-07-12,27.0,2002.0,15.0,2021-07-12,2075.0,2020-01-13,222.0,10.0,0.0,1,0,0,0,0,0,0
27834,Hubert,Hurkacz,1997-02-11,,POL,,196.0,,R,2,True,2015.0,,"US$4,247,663",,Hubert Hurkacz,9416 days,9.0,3706.0,9.0,2021-11-08,3706.0,2021-11-08,16.0,2055.0,16.0,2021-11-14,2055.0,2021-11-08,212.0,10.0,0.0,4,1,0,0,0,1,0
6412,Christian,Garin,1996-05-30,,CHI,,185.0,,R,2,True,2011.0,,"US$ 3,407,304",,Christian Garin,9675 days,18.0,2353.0,17.0,2021-09-13,2610.0,2021-07-12,45.0,1941.0,26.0,2021-06-13,2010.0,2021-07-12,279.0,6.0,0.0,5,0,0,0,0,0,0
25930,Benjamin,Bonzi,1996-06-09,,FRA,,185.0,,R,2,True,2015.0,,"$888,229",,Benjamin Bonzi,9665 days,64.0,969.0,60.0,2021-11-01,1024.0,2021-09-20,169.0,1702.0,152.0,2021-03-15,1728.0,2021-03-15,,0.0,0.0,0,0,0,0,0,0,0
26754,Soon Woo,Kwon,1997-12-02,,KOR,,180.0,,R,2,True,2015.0,,"$1,440,467",,Soon Woo Kwon,9127 days,53.0,1115.0,52.0,2021-11-01,1117.0,2021-09-27,68.0,1883.0,58.0,2021-09-27,1895.0,2021-09-27,510.0,1.0,0.0,1,0,0,0,0,0,0
25952,Gianluca,Mager,1994-12-01,,ITA,,188.0,,R,2,True,2013.0,,"$1,125,597",,Gianluca Mager,10223 days,63.0,978.0,63.0,2021-11-15,990.0,2021-08-02,121.0,1783.0,102.0,2021-10-18,1817.0,2021-10-18,617.0,1.0,0.0,0,0,0,0,0,0,0
22171,Alexander,Bublik,1997-06-17,,KAZ,,196.0,,R,2,True,2016.0,,"$2,398,478",,Alexander Bublik,9292 days,36.0,1538.0,34.0,2021-09-13,1721.0,2021-07-12,59.0,1897.0,41.0,2021-05-09,1946.0,2021-05-09,,0.0,0.0,0,0,0,0,0,0,0
5370,Aljaz,Bedene,1989-07-18,,SLO,,183.0,,R,2,True,2008.0,,"$4,771,942",,Aljaz Bedene,12182 days,,,43.0,2018-02-19,1169.0,2021-07-12,61.0,1893.0,42.0,2018-05-21,1939.0,2018-05-21,,0.0,0.0,0,0,0,0,0,0,0
5856,Yannick,Hanfmann,1991-11-13,,GER,,193.0,,R,2,True,2015.0,,"US$ 1,083,655",,Yannick Hanfmann,11336 days,,,92.0,2021-05-17,822.0,2021-05-03,107.0,1804.0,87.0,2021-05-30,1836.0,2021-05-03,,0.0,0.0,0,0,0,0,0,0,0
25959,Antonie,Hoang,1995-11-04,,FRA,,,,R,,True,,,,,Antonie Hoang,9885 days,,,98.0,2019-08-19,575.0,2021-01-25,134.0,1758.0,97.0,2019-09-23,1830.0,2019-09-09,,0.0,0.0,0,0,0,0,0,0,0
6020,Yasutaka,Uchiyama,1992-08-05,,JPN,,183.0,,R,2,True,,,"$1,076,296",,Yasutaka Uchiyama,11070 days,,,78.0,2019-11-04,735.0,2021-04-05,185.0,1627.0,145.0,2019-10-07,1763.0,2019-10-07,,0.0,0.0,0,0,0,0,0,0,0
6282,Gregoire,Barrere,1994-02-16,,FRA,,183.0,,R,2,True,2012.0,,"$1,433,813",,Gregoire Barrere,10506 days,,,80.0,2019-10-07,665.0,2020-02-17,143.0,1744.0,104.0,2021-03-08,1810.0,2020-02-10,,0.0,0.0,0,0,0,0,0,0,0
6051,Marco,Cecchinato,1992-09-30,,ITA,,185.0,,R,1,True,2010.0,,"$ 4,077,216",,Marco Cecchinato,11014 days,96.0,759.0,16.0,2019-02-25,2091.0,2019-02-18,108.0,1799.0,39.0,2018-07-23,1953.0,2018-07-23,315.0,5.0,0.0,3,0,0,0,0,0,0
4311,Andreas,Seppi,1984-02-21,,ITA,,191.0,,R,2,True,2002.0,,"US$ 11,061,850",,Andreas Seppi,14152 days,100.0,744.0,18.0,2013-01-28,1895.0,2013-04-08,112.0,1795.0,21.0,2015-08-03,2030.0,2013-07-08,315.0,5.0,0.0,3,0,0,0,0,0,0
5565,Vasek,Pospisil,1990-06-23,,CAN,,194.0,,R,2,True,2007.0,,"US$ 6,554,486",,Vasek Pospisil,11841 days,,,25.0,2014-01-27,1359.0,2014-01-27,55.0,1903.0,30.0,2021-02-08,1987.0,2020-11-16,419.0,3.0,0.0,0,0,0,0,0,0,0
4868,Jeremy,Chardy,1987-02-12,,FRA,,187.0,,R,2,True,2005.0,,"$10,199,513",,Jeremy Chardy,13065 days,,,25.0,2013-01-28,1486.0,2013-07-08,47.0,1932.0,23.0,2015-09-14,2016.0,2015-09-14,403.0,3.0,0.0,1,0,0,0,0,0,0
5922,Filip,Krajinovic,1992-02-27,,SRB,,185.0,,R,2,True,2008.0,,"US$ 4,576,021",,Filip Krajinovic,11226 days,42.0,1402.0,26.0,2018-04-23,1724.0,2021-07-19,58.0,1900.0,25.0,2020-08-31,2033.0,2020-09-21,419.0,3.0,0.0,0,0,0,0,0,0,0
5303,Joao,Sousa,1989-03-30,,POR,,185.0,,R,2,True,2008.0,,"US$ 7,143,163",,Joao Sousa,12290 days,,,28.0,2016-05-16,1355.0,2016-07-11,188.0,1573.0,32.0,2016-02-01,1974.0,2016-02-01,372.0,3.0,0.0,3,0,0,0,0,0,0
26006,Taylor Harry,Fritz,1997-10-28,,USA,,,,R,2,True,2015.0,,"US$ 4,213,109",,Taylor Harry Fritz,9162 days,23.0,2050.0,23.0,2021-11-08,2050.0,2021-11-08,25.0,2012.0,25.0,2021-11-08,2020.0,2021-11-08,362.0,4.0,0.0,1,0,0,0,0,0,0
11787,Cameron,Norrie,1995-08-23,,GBR,,188.0,,L,2,True,2017.0,,"$3,348,751",,Cameron Norrie,9957 days,12.0,2945.0,12.0,2021-11-08,2945.0,2021-11-08,12.0,2072.0,12.0,2021-11-14,2077.0,2021-10-18,277.0,6.0,0.0,2,1,0,0,0,1,0
6196,Jiri,Vesely,1993-07-10,,CZE,,198.0,,L,2,True,2009.0,,"US$ 4,392,327",,Jiri Vesely,10730 days,82.0,822.0,35.0,2015-04-27,1125.0,2015-05-18,114.0,1794.0,38.0,2017-08-07,1952.0,2017-06-12,424.0,2.0,0.0,2,0,0,0,0,0,0
4229,Yen Hsun,Lu,1983-08-14,,TPE,,180.0,,R,2,True,2001.0,,"$5,114,400",,Yen Hsun Lu,14346 days,,,33.0,2010-11-01,1244.0,2009-01-05,178.0,1683.0,50.0,2014-08-24,1922.0,2014-08-24,617.0,1.0,0.0,0,0,0,0,0,0,0
5209,Yuichi,Sugita,1988-09-18,,JPN,,175.0,,R,2,True,,,"$2,786,528",,Yuichi Sugita,12486 days,,,36.0,2017-10-09,1240.0,2018-03-05,156.0,1727.0,43.0,2017-10-23,1933.0,2017-10-23,510.0,1.0,0.0,1,0,0,0,0,0,0
5420,Radu,Albot,1989-11-11,,MDA,,175.0,,R,2,True,2008.0,,"US$ 4,051,962",,Radu Albot,12068 days,,,39.0,2019-08-05,1137.0,2019-08-19,139.0,1748.0,45.0,2019-04-01,1936.0,2019-05-27,510.0,1.0,0.0,1,0,0,0,0,0,0
5055,Mikhail,Kukushkin,1987-12-26,,KAZ,,183.0,,R,2,True,2006.0,,"US$ 6,266,440",,Mikhail Kukushkin,12749 days,,,39.0,2019-02-25,1075.0,2019-02-25,131.0,1762.0,41.0,2019-02-25,1943.0,2019-02-25,510.0,1.0,0.0,1,0,0,0,0,0,0
4921,Fabio,Fognini,1987-05-24,,ITA,,178.0,,R,2,True,2004.0,,"US$15,592,392 36th all-time leader in earnings",,Fabio Fognini,12966 days,37.0,1494.0,9.0,2019-07-15,2920.0,2019-05-13,53.0,1915.0,14.0,2014-04-11,2112.0,2014-04-20,155.0,18.0,0.0,9,1,0,0,0,1,0
5016,Sam,Querrey,1987-10-07,,USA,,198.0,,R,2,True,2006.0,,"US$ 12,702,816",,Sam Querrey,12833 days,,,11.0,2018-02-26,2595.0,2018-02-19,77.0,1855.0,18.0,2013-04-21,2068.0,2013-04-12,160.0,17.0,0.0,10,0,0,0,0,0,0
6029,Diego Sebastian,Schwartzman,1992-08-16,,ARG,,170.0,,R,2,True,2010.0,,"US$10,131,026",,Diego Sebastian Schwartzman,11059 days,13.0,2625.0,8.0,2020-10-12,3765.0,2021-04-26,19.0,2046.0,11.0,2020-11-02,2097.0,2020-11-09,180.0,15.0,0.0,4,0,0,0,0,0,0
4654,Pablo,Cuevas,1986-01-01,,URU,,180.0,,R,1,True,2004.0,,"US$9,380,133",,Pablo Cuevas,13473 days,95.0,760.0,19.0,2016-08-15,1865.0,2017-05-22,105.0,1814.0,26.0,2016-05-09,2004.0,2017-05-15,224.0,9.0,0.0,6,0,0,0,0,0,0
9038,Daniel,Masur,1994-06-11,,GER,,183.0,,R,2,True,2013.0,,"$414,003",,Daniel Masur,10393 days,,,202.0,2021-07-12,345.0,2021-07-12,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
44416,Marcelo Tomas,Barrios Vera,1997-12-10,,CHI,,191.0,,R,2,True,2019.0,,"$258,732",,Marcelo Tomas Barrios Vera,9115 days,,,141.0,2021-11-08,479.0,2021-11-01,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
4728,Kevin,Anderson,1986-05-18,,RSA,,203.0,,R,2,True,2007.0,,"US$17,526,008 32nd all-time leader in earnings",,Kevin Anderson,13337 days,79.0,829.0,5.0,2018-07-16,4845.0,2019-01-28,30.0,1992.0,6.0,2019-04-15,2181.0,2019-01-07,119.0,27.0,0.0,7,0,0,0,0,0,0
23912,Pedro,Martinez Portero,1997-04-26,,ESP,,183.0,,R,2,True,2016.0,,"US$1,594,142",,Pedro Martinez Portero,9343 days,60.0,1001.0,58.0,2021-10-25,1061.0,2021-10-25,71.0,1879.0,63.0,2021-10-25,1886.0,2021-10-25,,0.0,0.0,0,0,0,0,0,0,0
21372,Mats,Moraing,1992-06-20,,GER,,198.0,,L,2,True,2013.0,,"$453,766",,Mats Moraing,11114 days,,,148.0,2018-07-30,433.0,2021-10-18,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
6204,Marcos,Giron,1993-07-24,,USA,,,,R,2,True,2014.0,,"$1,222,692",,Marcos Giron,10716 days,66.0,929.0,56.0,2021-10-04,1077.0,2021-10-04,48.0,1930.0,47.0,2021-11-08,1930.0,2021-11-08,,0.0,0.0,0,0,0,0,0,0,0
46888,Sebastian,Baez,2000-12-28,,ARG,,170.0,,R,2,True,,,"$91,687",,Sebastian Baez,8002 days,,,111.0,2021-11-01,706.0,2021-10-25,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
11415,Jordan,Thompson,1994-04-20,,AUS,,183.0,,R,2,True,2013.0,,"$3,401,895",,Jordan Thompson,10444 days,77.0,860.0,43.0,2019-07-15,1113.0,2021-02-08,73.0,1863.0,57.0,2021-07-26,1908.0,2019-07-01,,0.0,0.0,0,0,0,0,0,0,0
6064,Egor,Gerasimov,1992-11-11,,BLR,,196.0,,R,2,True,2010.0,,"US$1,634,699",,Egor Gerasimov,10973 days,,,65.0,2020-02-24,950.0,2021-04-26,100.0,1821.0,46.0,2021-03-08,1932.0,2020-03-13,,0.0,0.0,0,0,0,0,0,0,0
44481,Mikael,Ymer,1998-09-09,,SWE,,183.0,,R,2,True,2015.0,,"$1,329,977",,Mikael Ymer,8845 days,91.0,782.0,67.0,2020-03-02,981.0,2021-08-30,74.0,1863.0,57.0,2021-08-29,1903.0,2021-08-29,,0.0,0.0,0,0,0,0,0,0,0
32067,Lorenzo,Sonego,1995-05-11,,ITA,,191.0,,R,2,True,2013.0,,"$2,462,915",,Lorenzo Sonego,10059 days,27.0,1825.0,21.0,2021-10-04,2227.0,2021-08-23,44.0,1946.0,25.0,2021-05-24,1996.0,2021-05-16,354.0,4.0,0.0,2,0,0,0,0,0,0
5571,Dusan,Lajovic,1990-06-30,,SRB,,183.0,,R,1,True,2007.0,,"US$ 6,844,789",,Dusan Lajovic,11834 days,33.0,1591.0,23.0,2019-04-29,1895.0,2021-03-15,91.0,1838.0,35.0,2019-04-22,1962.0,2019-04-22,403.0,3.0,0.0,1,0,0,0,0,0,0
11485,Laslo,Djere,1995-06-02,,SRB,,188.0,,R,2,True,2013.0,,"US$ 3,047,683",,Laslo Djere,10037 days,52.0,1131.0,27.0,2019-06-10,1342.0,2021-07-26,90.0,1838.0,53.0,2021-07-26,1917.0,2021-07-26,383.0,3.0,0.0,2,0,0,0,0,0,0
5902,Marton,Fucsovics,1992-02-08,,HUN,,188.0,,R,2,True,2009.0,,"US$4,582,210",,Marton Fucsovics,11245 days,40.0,1459.0,31.0,2019-03-04,1659.0,2021-07-12,43.0,1949.0,21.0,2021-04-04,2018.0,2021-07-12,403.0,3.0,0.0,1,0,0,0,0,0,0
5801,Tennys,Sandgren,1991-07-22,,USA,,,,R,2,True,2011.0,,"US$3,357,562",,Tennys Sandgren,11448 days,93.0,773.0,41.0,2019-01-14,1091.0,2021-02-08,103.0,1816.0,48.0,2020-08-31,1940.0,2020-08-31,403.0,3.0,0.0,1,0,0,0,0,0,0
44524,Lloyd George Muirhead,Harris,1997-02-24,,RSA,,193.0,,R,2,True,2015.0,,"$2,454,145",,Lloyd George Muirhead Harris,9403 days,31.0,1644.0,31.0,2021-09-13,1758.0,2021-09-13,35.0,1981.0,30.0,2021-09-13,1988.0,2021-10-25,491.0,2.0,0.0,0,0,0,0,0,0,0
52602,Carlos,Alcaraz Garfia,2003-05-05,,ESP,,185.0,,R,2,True,2018.0,,"$1,089,590",,Carlos Alcaraz Garfia,7145 days,32.0,1612.0,32.0,2021-11-08,1612.0,2021-11-08,33.0,1986.0,33.0,2021-11-08,1986.0,2021-11-08,462.0,2.0,0.0,1,0,0,0,0,0,0
44999,Miomir,Kecmanovic,1999-08-31,,SRB,,183.0,,R,2,True,2017.0,,"US$2,494,846",,Miomir Kecmanovic,8489 days,68.0,916.0,38.0,2021-03-08,1458.0,2021-03-08,113.0,1794.0,44.0,2020-09-14,1958.0,2020-09-14,510.0,1.0,0.0,1,0,0,0,0,0,0
25608,Ilya,Ivashka,1994-02-24,,BLR,,193.0,,R,2,True,2013.0,,"US$1,573,659",,Ilya Ivashka,10498 days,46.0,1254.0,43.0,2021-10-18,1370.0,2021-09-27,32.0,1987.0,29.0,2021-09-13,1987.0,2021-11-08,510.0,1.0,0.0,1,0,0,0,0,0,0
5131,Roberto,Bautista Agut,1988-04-14,,ESP,,183.0,,R,2,True,2005.0,,"US$14,690,334",,Roberto Bautista Agut,12640 days,19.0,2260.0,9.0,2019-11-04,3215.0,2021-05-17,34.0,1982.0,9.0,2019-07-15,2135.0,2016-10-17,149.0,20.0,0.0,9,0,0,0,0,0,0
26413,Matteo,Berrettini,1996-04-12,,ITA,,196.0,,R,2,True,2015.0,,"US$ 7,605,702",,Matteo Berrettini,9722 days,7.0,4568.0,7.0,2021-09-13,5533.0,2021-08-09,7.0,2152.0,7.0,2021-07-12,2173.0,2021-09-13,158.0,18.0,0.0,5,0,0,0,0,0,0
45063,Vit,Kopriva,1997-06-15,,CZE,,178.0,,R,2,True,2015.0,,"$116,031",,Vit Kopriva,9294 days,,,192.0,2021-11-08,359.0,2021-08-16,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
44824,Felix,Auger Aliassime,2000-08-08,,CAN,,193.0,,R,2,True,2017.0,,"US$ 5,068,274",,Felix Auger Aliassime,8147 days,10.0,3308.0,10.0,2021-11-15,3368.0,2021-09-13,20.0,2041.0,15.0,2021-09-13,2057.0,2021-09-13,309.0,6.0,0.0,0,0,0,0,0,0,0
45206,Hugo,Gaston,2000-09-26,,FRA,,173.0,,L,2,True,2018.0,,"$653,210",,Hugo Gaston,8098 days,67.0,919.0,67.0,2021-11-08,919.0,2021-11-08,64.0,1891.0,64.0,2021-11-14,1891.0,2021-11-08,,0.0,0.0,0,0,0,0,0,0,0
51827,Duje,Ajdukovic,2001-02-05,,CRO,,185.0,,R,2,True,2018.0,,"$61,691",,Duje Ajdukovic,7962 days,,,250.0,2021-11-01,255.0,2021-08-23,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
11766,Kamil,Majchrzak,1996-01-13,,POL,,180.0,,R,2,True,2014.0,,"$1,225,381",,Kamil Majchrzak,9812 days,,,83.0,2019-09-23,747.0,2021-06-21,165.0,1710.0,128.0,2019-09-09,1779.0,2019-09-09,,0.0,0.0,0,0,0,0,0,0,0
11546,Jc,Aragone,1995-06-28,,USA,,,,R,2,True,2017.0,,"$259,946",,Jc Aragone,10011 days,,,223.0,2018-12-24,235.0,2018-10-15,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
44919,Nicola,Kuhn,2000-03-20,,ESP,,185.0,,R,2,True,2017.0,,"$304,647",,Nicola Kuhn,8285 days,,,174.0,2019-10-07,292.0,2018-04-16,177.0,1685.0,175.0,2021-07-31,1685.0,2021-07-19,,0.0,0.0,0,0,0,0,0,0,0
53858,Tristan,Schoolkate,2001-02-26,,AUS,,,,R,,True,,,,,Tristan Schoolkate,7941 days,,,794.0,2020-02-03,18.0,2020-02-03,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
5891,Danilo,Petrovic,1992-01-24,,SRB,,203.0,,R,2,True,,,"US$ 404,619",,Danilo Petrovic,11261 days,,,137.0,2020-10-19,474.0,2021-05-03,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
46842,Thiago Agustin,Tirante,2001-04-10,,ARG,,188.0,,R,2,True,,,"$54,803",,Thiago Agustin Tirante,7899 days,,,204.0,2021-09-27,331.0,2021-10-18,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
44642,Tomas Martin,Etcheverry,1999-07-18,,ARG,,196.0,,R,2,True,,,"$190,280",,Tomas Martin Etcheverry,8532 days,,,129.0,2021-11-08,568.0,2021-09-13,,,,,,,,0.0,0.0,0,0,0,0,0,0,0
